artistId,artist,field,value,sourceName,sourceUrl,dateAccessed,confidence,status
1,Acid Pauli,totalCatalogStreams,123346912,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
1,Acid Pauli,topTrackName,The End,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
1,Acid Pauli,topTrackStreams,32723475,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
2,AfroRack,totalCatalogStreams,87500,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
2,AfroRack,topTrackName,Osc,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
2,AfroRack,topTrackStreams,49200,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
3,Air,totalCatalogStreams,1207379090,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
3,Air,topTrackName,Playground Love,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
3,Air,topTrackStreams,154576988,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
4,Alva Noto,totalCatalogStreams,115000000,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
4,Alva Noto,topTrackName,Hawk Punished,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
4,Alva Noto,topTrackStreams,3196960,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,3,partial
5,Aphex Twin,totalCatalogStreams,1454535669,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
5,Aphex Twin,topTrackName,Avril 14th,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
5,Aphex Twin,topTrackStreams,204726498,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
6,Arooj Aftab,totalCatalogStreams,52580632,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
6,Arooj Aftab,topTrackName,Mehram,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
6,Arooj Aftab,topTrackStreams,10471528,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
10,Bicep,totalCatalogStreams,856923730,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
10,Bicep,topTrackName,Glue,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
10,Bicep,topTrackStreams,363427111,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
11,Billie Eilish,totalCatalogStreams,56753300291,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
11,Billie Eilish,topTrackName,lovely (with Khalid),Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
11,Billie Eilish,topTrackStreams,3751100082,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
12,Björk,totalCatalogStreams,1456745823,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
12,Björk,topTrackName,Berghain,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
12,Björk,topTrackStreams,155657331,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
13,Bob Dylan,totalCatalogStreams,5896269583,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
13,Bob Dylan,topTrackName,Knockin' On Heaven's Door,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
13,Bob Dylan,topTrackStreams,891446594,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,4,verified
14,Bonobo,totalCatalogStreams,1848743605,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
14,Bonobo,topTrackName,Cirrus,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
14,Bonobo,topTrackStreams,105623111,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
15,Brian Eno,totalCatalogStreams,1157576071,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
15,Brian Eno,topTrackName,An Ending (Ascent) - Remastered 2019,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
15,Brian Eno,topTrackStreams,121036094,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
16,Cardi B,totalCatalogStreams,22180300810,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
16,Cardi B,topTrackName,I Like It,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
16,Cardi B,topTrackStreams,1905793499,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
17,Caribou,totalCatalogStreams,728058859,Kworb / ChartMasters / Songstats,https://kworb.net/spotify/,2026-05-12,5,verified
